,TILD001,TILD028,VUILD64,VUILD65,VUHD65,VUHD66,VUHD70,VUILD59,VUILD60,VUILD61,VUILD63,THD0001,TILD015,THD0002,TILD010,TILD006,THD0005,VUHD71,VUHD67,VUHD68,VUILD53,VUHD69
VAPB,0.101754446,0.10795857,0.082483341,0.069439497,0.203505057,0.072220451,0.102088243,0.095232455,0.08174729,0.112284053,0.123620037,0.141521316,0.180458412,0.096200375,0.070771514,0.030226835,0.091982214,0.030952445,0.142940308,0.110432525,0.06196076,0.141600595
STX16,0.136683198,0.209064792,0.196361244,0.13606423,0.266484812,0.17542003,0.215572246,0.171941041,0.191352715,0.161443261,0.188211602,0.250263531,0.333988323,0.203392507,0.164958654,0.095821292,0.300097795,0.05343369,0.184856938,0.195146544,0.075302355,0.588544892
NPEPL1,0.056922213,0.101337418,0.109114537,0.084380512,0.319067557,0.139825018,0.25423057,0.127247963,0.09062016,0.100013667,0.164198433,0.193471245,0.109117145,0.119088978,0.064463372,0.019684231,0.094269367,0.052567273,0.19554446,0.150698106,0.036081756,0.116269181
GNAS,1.398755859,1.55183643,2.308632707,1.771173127,4.387894669,1.982674746,4.378296656,2.280874298,2.233131861,2.343498894,2.141501189,1.73932716,1.909504837,1.093100535,1.844263263,0.523199129,1.08953291,0.545402417,1.804274158,2.003643059,1.30096072,1.129540645
NELFCD,0.120019644,0.173129728,0.133250553,0.108609301,0.254147716,0.187651807,0.221650514,0.160713457,0.131182915,0.15651131,0.222634282,0.153971087,0.274780361,0.102700472,0.113890327,0.062725708,0.139133913,0.04934897,0.191863913,0.17773338,0.070696772,0.205101071
CTSZ,2.227119361,3.04791454,4.751961377,5.65743887,8.920440936,3.928755997,6.498065709,4.20748191,3.709399871,3.703813206,3.711812947,1.707324381,2.722869743,2.494407148,3.634679911,1.87287666,1.468452616,0.979076184,2.154538474,3.245441596,5.230651882,1.032650824
PRELID3B,0.2727482,0.316303013,0.274626464,0.170301837,0.649042223,0.332482396,0.555650291,0.434158704,0.333575616,0.501071788,0.481620736,0.353730136,0.422411066,0.30751203,0.294786771,0.114523413,0.193994954,0.122856121,0.375251713,0.438564478,0.367602554,0.277166816
FAM217B,0.027513271,0.086924428,0.053187237,0.045634682,0.183675101,0.081932801,0.098422775,0.089793405,0.086478186,0.085329007,0.074389487,0.139193506,0.112860621,0.089456751,0.063909458,0.053300465,0.065747392,0.030678182,0.094755529,0.090231785,0.028033774,0.173354557
CDH26,0.004806279,0.010952148,0.016184708,0.017342739,0.011350557,0.026203568,0.007698858,0.006389978,0.025266865,0.025519832,0.016095401,0.00927619,0.015437802,0.010257833,0.008172081,0.001655915,0.002672899,0.00364767,0.009698318,0.00242968,0.006425202,0.000634967
PSMA7,2.535668836,3.873074235,4.848100675,3.685948532,8.949318086,3.322359048,8.053615717,6.739756734,3.475752365,4.52720816,4.901825608,2.634759646,3.786799015,2.664003306,4.046627669,4.383305898,1.759850054,2.05858186,4.587486604,6.192106994,4.313377763,2.202830595
MTG2,0.039004121,0.077078521,0.127205451,0.108001977,0.170710727,0.051886342,0.157594218,0.168324243,0.060513139,0.131371603,0.08430687,0.140514206,0.120306688,0.116899574,0.073285551,0.059355125,0.073319917,0.041396554,0.131259695,0.067709479,0.025925357,0.1480166
OSBPL2,0.08351435,0.100635577,0.129829577,0.061957763,0.188582226,0.088878676,0.184880185,0.100294146,0.095603867,0.115387841,0.146621271,0.128825304,0.137994536,0.132921198,0.070226207,0.044204034,0.110690277,0.029401891,0.126528927,0.125315042,0.039873076,0.178934184
ADRM1,0.674756308,0.902096418,0.747120824,0.659251524,1.664996176,0.824313134,1.355709973,1.074112383,0.620568439,0.904157984,1.105212052,0.87394484,1.001225576,0.716514692,0.644934574,0.534724504,0.404039034,0.456878056,1.02928242,1.054042536,0.603885213,0.762590607
LAMA5,0.006903856,0.020827596,0.099147702,0.05945716,0.01289189,0.025072691,0.007099094,0.017214833,0.032613441,0.033451542,0.006803623,0.010749693,0.015126308,0.005432867,0.020949785,0.005588348,0.00586959,0.006628912,0.006677914,0.0029298,0.027327866,0.004684806
RPS21,9.461935726,4.712198296,14.06376951,8.513304394,36.03692701,23.49764238,33.08255853,15.28409658,14.89565768,17.2551756,13.78967103,19.05445443,7.408728571,8.966471719,6.549598637,9.336667697,6.758276809,5.147974474,19.74378742,17.3763873,4.817614652,9.110721813
OGFR,0.281957893,0.460162783,0.399447704,0.238151985,0.957574935,0.324083829,1.006936061,0.460802225,0.286910602,0.429213944,0.612532896,0.675542396,0.634765684,0.531094471,0.30335096,0.134660681,0.523028257,0.146257325,0.668011494,0.53184706,0.175763897,0.722270021
DIDO1,0.122909586,0.14409553,0.113437524,0.098835427,0.239350202,0.09965116,0.193280809,0.096351898,0.12146799,0.127801015,0.131749777,0.164523218,0.201516588,0.107281118,0.106252363,0.033078025,0.114612509,0.04812172,0.184585522,0.127665499,0.079407977,0.256392989
GID8,0.285673296,0.283706471,0.285433193,0.230970138,0.704340381,0.321572057,0.562430163,0.30587595,0.302570278,0.376795985,0.430473105,0.359776078,0.435153354,0.241995245,0.233548951,0.059073227,0.1905897,0.129014729,0.52656099,0.358766611,0.249523644,0.33965351
YTHDF1,0.09891914,0.065978895,0.114074858,0.0696303,0.174493557,0.09881822,0.191428302,0.10017532,0.100088309,0.128208326,0.128212894,0.118767281,0.09023074,0.069897078,0.068965064,0.023936883,0.047765252,0.036654772,0.103152186,0.116787788,0.078298014,0.092097634
ARFGAP1,0.102115676,0.074603202,0.106168347,0.076980974,0.147784183,0.083483,0.164042538,0.085855044,0.086023699,0.109254098,0.12936969,0.109651574,0.131738178,0.072322683,0.051104144,0.028522944,0.078513682,0.030638715,0.085624081,0.086017674,0.054522732,0.099862645
PPDPF,3.310774325,7.985178199,7.007958078,7.68616318,22.45542535,9.4892406,19.8815502,17.56742068,11.13497181,15.28242424,11.58929033,3.594960343,4.856046049,4.191105172,10.36902722,9.116754767,1.741811466,2.696653487,12.16023619,8.521343691,2.67527436,1.823176506
ARFRP1,0.157002859,0.148064117,0.187609155,0.163843182,0.24279267,0.183498048,0.169523581,0.193472559,0.181250575,0.218670033,0.273584658,0.175962671,0.210586572,0.116890149,0.108013659,0.060228876,0.128885282,0.046711652,0.187288603,0.199365516,0.088236001,0.126402466
ZGPAT,0.08780488,0.137311663,0.132936589,0.105027871,0.228469114,0.104516438,0.226796404,0.148935151,0.108126916,0.14196227,0.183542363,0.149934732,0.189411466,0.125882382,0.10524715,0.019777889,0.121185931,0.046316192,0.176270649,0.1789642,0.002139211,0.157125588
SLC2A4RG,0.069748238,0.048039374,0.070929602,0.052702874,0.265155983,0.047735409,0.200816972,0.067898717,0.044261941,0.100883434,0.060102193,0.073734815,0.059137692,0.05375583,0.027141803,0.017025332,0.045525503,0.026865934,0.063279004,0.061443554,0.026781011,0.037773148
TPD52L2,0.425322128,0.438653164,0.356955294,0.346604232,0.614899637,0.272563008,0.315326356,0.228312885,0.312964093,0.521664217,0.474649801,0.413260268,0.682310565,0.334129531,0.38161412,0.146460891,0.280137504,0.08270034,0.346912655,0.347358884,0.24807436,0.540620791
DNAJC5,0.215626764,0.219170022,0.249945198,0.140821668,0.4765479,0.172500206,0.261116768,0.156084058,0.122426976,0.229072555,0.18861765,0.321908395,0.270779522,0.266151274,0.178011204,0.113320913,0.123734728,0.079254045,0.235871401,0.220077747,0.130904731,0.151036135
UCKL1,0.108115471,0.12634125,0.134196953,0.093202207,0.316908793,0.148380083,0.253314354,0.138064694,0.103249051,0.131201526,0.15998862,0.155356249,0.177505422,0.132913471,0.105208872,0.019372148,0.104757273,0.042138165,0.181342349,0.193096384,0.024355633,0.184204834
TCEA2,0.079418023,0.137251746,0.093327893,0.068389694,0.329821943,0.158960829,0.230402523,0.076532321,0.091279109,0.131832128,0.110541493,0.16728557,0.111873172,0.136612598,0.088638819,0.075156712,0.072997403,0.045829597,0.173737808,0.086247435,0.080073257,0.024045081
RGS19,0.32973729,0.832598612,0.823467547,0.529310804,1.509461875,0.82200121,1.330530485,1.008918521,0.616548492,0.707906246,1.227235498,1.12108202,1.366769051,0.995752797,0.658736278,0.210925425,0.551150426,0.303938191,1.303773508,0.991694829,0.128624464,1.210931056
LKAAEAR1,0.006956953,0.003921538,0.016254009,0.012320519,0.006989021,0.031332205,0.015869583,0.004213475,0.023933778,0.027141602,0.014619088,0.001674733,0.004367133,0.001906206,0.004318789,0.007551228,0.003872651,0.00174229,0.002754771,0.001024422,0.018460082,0.003586681
PCMTD2,0.049397365,0.06580822,0.065351744,0.045048276,0.122385888,0.075253422,0.10896639,0.082945238,0.108942659,0.077460802,0.0881255,0.103494848,0.110176318,0.062385011,0.049261182,0.020236439,0.072826733,0.022148772,0.104162381,0.09027551,0.04989291,0.159429505
PLPP2,0.017319037,0.033975389,0.146865743,0.254434336,0.034935008,0.125124942,0.030888227,0.051972284,0.161204878,0.242717608,0.03924882,0.004044247,0.021503707,0.006517852,0.062289929,0.022125995,0.002815077,0.008014922,0.012865313,0.003491421,0.077283444,0.002792057
MIER2,0.062262688,0.115202304,0.088753739,0.079097356,0.129897252,0.061909549,0.145630405,0.066956931,0.09087938,0.109626392,0.177204101,0.113860211,0.150411278,0.092189968,0.07027763,0.026803328,0.088758592,0.019922833,0.103252685,0.083195576,0.024462505,0.058190728
TPGS1,0.195246808,0.325134091,0.323829011,0.288667278,0.64823514,0.364641299,0.41248999,0.443739464,0.315213964,0.360085148,0.391204773,0.487131055,0.322672495,0.41575979,0.331505388,0.338206592,0.217195598,0.179236005,0.609800108,0.476583898,0.215713474,0.26741626
CDC34,0.071592292,0.074363846,0.097216724,0.059551838,0.228136403,0.068431557,0.314624338,0.104950439,0.086620063,0.099991662,0.120514979,0.086638802,0.067187343,0.100531913,0.09608596,0.043669481,0.038515534,0.023729832,0.09959746,0.092852876,0.09808509,0.063043636
GZMM,3.73E-05,0.003612906,0.002658213,0.008061617,0.01611412,0.04748113,0.001545636,0.020640016,0.016012536,0.014324627,0.115568262,0.006998137,0.012624828,0.001031658,0,0.00550183,0.004522872,0.007014573,0.020048142,0.007020626,0.000185027,0.036059117
BSG,1.591875796,1.532559745,1.555878991,1.642169614,4.176593264,2.001212818,4.816373857,4.900212693,1.698164546,1.95445902,2.919257766,1.447394805,2.350654109,1.258447752,1.433407714,0.485833118,1.224146589,0.667733587,2.605174851,3.262173528,2.236425797,1.233192212
POLRMT,0.070178099,0.074581533,0.093088547,0.072255498,0.234953713,0.042366181,0.207256569,0.127647457,0.091141239,0.097940133,0.160743494,0.115392462,0.098314509,0.073055986,0.065258707,0.023056543,0.06784767,0.044945292,0.123958254,0.147428894,0.048549583,0.115408527
RNF126,0.177961012,0.29618072,0.263230409,0.163796872,0.613971182,0.294088068,0.618189995,0.344138828,0.186310147,0.302606298,0.361088005,0.280463756,0.364711211,0.240318321,0.223634805,0.130950795,0.166942253,0.083163189,0.347048653,0.293066922,0.129248366,0.135111491
MISP,0.001636278,0.009732954,0.047873886,0.038592966,0.005490915,0.01894389,0.001690746,0.011317861,0.033183356,0.036669844,0.006182546,0.002595226,0.002625352,0.004298619,0.01364401,0.00296686,0.001139029,0.002410456,0.002075255,0.000598748,0.017554921,2.85E-05
PTBP1,0.585473113,0.396860902,0.415352159,0.335474015,0.659187112,0.434663813,0.639701309,0.501853584,0.407408227,0.56541437,0.646570425,0.585484498,0.72336512,0.428951898,0.304047882,0.183125912,0.362978845,0.137804969,0.459553431,0.474415329,0.294575892,0.634210353
CFD,9.464092678,2.381051458,4.622422725,6.518894755,5.637138361,6.463748156,5.542270604,5.827405736,5.903010826,1.25746196,3.346013776,1.997986012,2.881068431,2.092369937,5.724118974,2.564951952,2.757523661,1.291211336,2.582698722,3.777605573,1.493027938,1.88357992
MED16,0.086335467,0.067428053,0.173628225,0.141337551,0.231222857,0.153775766,0.124294095,0.084547229,0.099920536,0.131509317,0.181845363,0.109005482,0.165764366,0.091861804,0.073451446,0.031552041,0.076282713,0.023404369,0.129961568,0.070432856,0.061322076,0.08371888
R3HDM4,0.296935279,0.317403044,0.321167759,0.24420721,0.431350742,0.373693142,0.406494469,0.192694737,0.214308989,0.356311068,0.35628388,0.316346588,0.475128952,0.259300161,0.170668603,0.050124865,0.222733793,0.05122505,0.344663598,0.192693605,0.09666294,0.252531967
WDR18,0.106998943,0.271410333,0.217725639,0.182920232,0.522599876,0.312784826,0.410145054,0.251147761,0.189218755,0.186565975,0.335302619,0.137322021,0.21863415,0.142536827,0.138405891,0.104874975,0.086999871,0.096910525,0.233737731,0.270639571,0.102327192,0.240251274
GRIN3B,0.002507407,0.000542308,0.007321541,0.007135804,0.001430896,0.007737757,0.004379579,0.001002324,0.006992932,0.012796623,0.00120681,0.000707951,0.002889114,0.002044308,0.001848487,0.000198252,0.000972692,0.000474028,0.000404091,0.000211911,0.012088956,8.32E-05
TMEM259,0.25162283,0.273767054,0.431664045,0.298330237,0.76138972,0.264939104,0.890875164,0.326167537,0.274001391,0.337316589,0.411416747,0.438361087,0.383042526,0.356791049,0.23933414,0.102804573,0.329775335,0.102171918,0.353219619,0.346852712,0.22450201,0.17855719
CNN2,0.54619983,0.441063299,0.719567124,0.514715412,0.782059445,0.951059325,0.774952275,0.540719968,0.291724945,0.85414816,0.90164309,1.168457692,1.216549192,0.721516887,0.350931706,0.21567901,0.571204297,0.162633582,0.871959309,0.480197282,0.242970493,1.236879316
ABCA7,0.039431965,0.039469474,0.121970559,0.071338079,0.120090325,0.092438353,0.246523091,0.09534472,0.030897473,0.084415373,0.093096149,0.088999341,0.06243534,0.05435341,0.01513907,0.017016812,0.068287773,0.053536432,0.115286796,0.120718561,0.016714625,0.130584629
POLR2E,0.673384077,1.164145582,0.967498873,0.79173332,1.856520612,1.033789532,1.456476515,1.430939332,0.835431529,1.238278495,1.333946619,1.033390439,1.415173532,0.817958014,0.935797815,1.175276623,0.524523878,0.293482031,1.230320031,1.403160894,0.461570812,1.112304178
GPX4,4.300800834,7.319860892,5.600313261,5.604918884,21.35245911,10.17211761,21.28935484,12.1415082,8.094808969,11.01248082,9.726804889,7.506836244,6.251823103,7.292775347,8.612037823,8.303359805,2.727158452,5.161752952,11.32942195,14.41954054,5.302320626,3.275371674
SBNO2,0.308023172,0.207717501,0.173656449,0.11211503,0.137387248,0.096043127,0.131412051,0.076898202,0.088660731,0.122938733,0.113818124,0.105711915,0.219230989,0.103279774,0.114170034,0.097790873,0.105762291,0.022782085,0.099691371,0.066991516,0.049442305,0.087876619
STK11,0.082197883,0.062046614,0.152081424,0.128398447,0.15497902,0.088005746,0.182185135,0.09623811,0.096975571,0.113115107,0.134374362,0.113182595,0.08348257,0.072947387,0.064664562,0.030682438,0.063641512,0.038468591,0.091332979,0.101973235,0.069167078,0.092537025
MIDN,0.740435279,0.569891948,0.656585315,0.379306775,0.502338211,0.701311475,0.468658769,0.607149724,0.254919369,0.491041835,0.399759736,0.856306023,0.837505882,0.608267457,0.351264697,0.294683136,0.550613756,0.167445094,0.342620093,0.56925124,0.665322604,0.735544445
CIRBP,1.252283271,1.799910971,1.743554391,1.457981327,5.166957829,3.220692523,2.276813077,2.491390059,2.266536279,2.661791146,2.860749008,3.333981349,2.196875486,2.404962865,1.21294562,0.587958766,1.619274997,1.343836629,3.990638237,3.697169737,1.647705641,2.240581302
C19orf24,0.358128105,0.637163277,0.712671841,0.512955208,1.197913818,0.712626719,1.183895439,1.101334655,0.693782194,0.799387017,0.876952184,0.598562634,0.68425266,0.490255423,0.710701345,0.814253304,0.324273636,0.441823497,0.907343314,0.786151091,0.343328322,0.552809784
NDUFS7,0.741982105,1.464036319,1.463284086,1.330568182,2.512005802,1.617725165,2.181462317,2.01568175,1.587724787,1.528935357,1.526982202,1.268356965,1.310679565,1.285825158,1.486099812,1.557714971,0.813012647,0.6165963,1.749052092,1.854780525,1.071250122,0.928523553
DAZAP1,0.251565418,0.274570402,0.385656094,0.263653057,0.579354086,0.279215425,0.388068417,0.230711503,0.295347945,0.420790878,0.448271439,0.314865856,0.39345593,0.216278316,0.23440827,0.092060619,0.206977231,0.089412963,0.234388506,0.235232905,0.249765189,0.288856718
RPS15,12.40588063,12.37170723,16.59252461,13.87420541,38.85077978,29.25253122,35.33358029,24.89760598,22.48130121,22.49914283,22.66878278,21.23975328,14.33055384,16.29672403,16.32777893,22.12284487,9.553755527,8.938220695,28.8531696,24.61745535,15.42632899,15.37041177
C19orf25,0.110998884,0.153109414,0.178749956,0.14048048,0.25481336,0.179061117,0.335719814,0.201690374,0.151782554,0.172494251,0.195905358,0.211074077,0.242141516,0.211953556,0.161002878,0.133417079,0.169574765,0.059936557,0.221441048,0.227679822,0.105778486,0.264005319
UQCR11,2.322928359,1.781769856,5.062655764,3.442031853,8.375870518,4.985389714,7.473824912,6.895563072,4.745075016,5.670152117,4.793059986,3.42072853,2.860115834,2.041190788,3.02428156,3.785685083,1.425081235,2.138912307,4.673377019,5.061448616,4.091325298,2.589034098
ABHD17A,0.112842488,0.127724832,0.167676655,0.144205709,0.310046671,0.104905877,0.237902575,0.133900058,0.127807977,0.195961279,0.193099417,0.170977561,0.129272768,0.13165307,0.135672515,0.049977179,0.07603144,0.041408008,0.165367667,0.131446451,0.096790903,0.0438435
SCAMP4,0.175892525,0.15498281,0.201615594,0.163875529,0.291909731,0.185092464,0.229480801,0.154067348,0.159324048,0.242399722,0.231635662,0.251102882,0.322193344,0.162508994,0.140903826,0.074592553,0.220878452,0.051040081,0.168347833,0.151766125,0.12656052,0.314230307
CSNK1G2,0.087039786,0.135395218,0.193930113,0.12535985,0.160159771,0.10362546,0.226068174,0.130831728,0.082538373,0.119064296,0.170949021,0.211140418,0.190069057,0.128209097,0.108992315,0.073316199,0.097486594,0.034663568,0.125799282,0.119148831,0.038245203,0.210261924
MKNK2,0.233713948,0.237136819,0.275382514,0.226336596,0.460964076,0.293699362,0.315249691,0.448080072,0.213088526,0.274782827,0.245594921,0.509566202,0.258808208,0.351706614,0.169349918,0.094018716,0.299830645,0.071985943,0.2789728,0.319857451,0.231991115,0.316540213
MOB3A,0.29755931,0.303885708,0.283830516,0.207767049,0.39753844,0.16296374,0.243886435,0.177927539,0.177956503,0.211908853,0.3244026,0.421965342,0.488937567,0.403571031,0.217201339,0.106895234,0.395026966,0.070639046,0.382334754,0.234233332,0.163352914,0.497494252
AP3D1,0.265122079,0.314623824,0.472433983,0.286194657,0.705235048,0.239174966,0.346887537,0.269749199,0.213970095,0.381136426,0.353166642,0.329547407,0.43798685,0.237223919,0.261050299,0.136546998,0.229149129,0.088768722,0.317189512,0.276142446,0.163727751,0.332686016
PLEKHJ1,0.187116193,0.304526535,0.301125729,0.271864132,0.558031015,0.387108314,0.427113275,0.373444504,0.254393596,0.396144291,0.516800509,0.309473665,0.382586782,0.213840527,0.285819044,0.284902236,0.181508172,0.118548627,0.377415196,0.282667068,0.138259846,0.319027809
